[2.0, 4.1028581, 2.3291296, 3.1133803, 5.0998881, 0.76816721, 2.9794327, 3.8812998, 3.7179888, 1.739902, 1.1789552]
[2.0, 4.3212824, 2.4403258, 3.3177131, 4.3660626, 3.530648, 1.9104552, 1.054392, 4.2210172, 3.6865524, 0.23401786]
[2.0, 2.5848872, 5.0349014, 3.5066907, 4.2219952, 2.5796036, 3.7704882, 2.9847453, 3.9207028, 3.5285174, 2.7899594]
[2.0, 3.4497269, 1.1778864, 2.2329917, 4.3600991, 3.9936664, 3.6314056, 2.4283294, 1.8119087, 4.7388182, 2.4796921]
[1.0, 2.0906186, 3.5885254, 3.7265146, 4.5817889, 3.2520001, 3.7285747, 2.97196, 3.3766616, 2.9569949, 2.4033398]
[2.0, 2.0929667, 2.57387, 2.4049789, 1.4059933, 4.0064465, 3.5443818, 4.3792172, 3.9913888, 4.9595794, 1.6787997]
[2.0, 2.5907862, 1.442467, 0.9357802, 2.555808, 2.4744111, 2.4249506, 3.8853702, 1.6098607, 3.4663321, 1.3619819]
[1.0, 2.4394487, 1.6766101, 3.0723143, 1.8323047, 3.7303937, 2.7294436, 2.862599, 2.0636768, 3.7090215, 2.1411085]
[2.0, 0.99226235, 3.019492, 3.6760175, 2.674261, 1.5795947, 3.8753952, 1.7266687, 3.4790843, 2.3769896, 2.8215235]
[2.0, 5.1805383, 4.2621583, 5.9561486, 3.1894184, 3.7952038, 2.5753479, 3.1098768, 1.1743225, 2.9531999, 3.2893031]
[1.0, 4.3499713, 3.029895, 2.5251023, 3.8515513, 3.0136094, 2.8257497, 3.8773634, 3.6100248, 3.2469103, 2.8141579]
[1.0, 2.4774062, 4.1468718, 3.5897796, 3.7474037, 3.3806264, 3.8200953, 2.0164886, 3.9160522, 3.4942099, 3.6111489]
[2.0, 1.6395189, 2.4403673, 1.851787, 3.1273213, 1.1508197, 1.6415554, 3.5945817, 1.3410464, 2.4152478, 4.2981345]
[1.0, 3.3972927, 2.3400728, 3.7855695, 1.9702091, 3.5792316, 3.9406914, 2.5504631, 2.9110603, 3.1941008, 2.6271548]
[1.0, 0.65732799, 3.3459763, 2.6048836, 4.5745324, 3.6334332, 1.2912581, 2.9865783, 4.0033929, 1.020669, 1.8726542]
[2.0, 2.8366548, 2.0492761, 4.607335, 2.934884, 2.6582858, 3.8415774, 2.7758827, 2.783925, 2.7510875, 3.0863718]
[2.0, 1.6969112, 0.73410442, 4.1813028, 2.8691827, 2.2195997, 3.5755867, 4.0770627, 2.3971565, 1.0069366, 1.3283016]
[2.0, 3.2034064, 3.2808437, 1.58061, 3.8463771, 3.8985738, 2.0646281, 3.0180124, 2.5112429, 2.9925078, 3.8833986]
[2.0, 2.5766281, 3.8601254, 0.06487897, 4.1737969, 1.7209079, 2.3847618, 4.2481974, 2.7759472, 1.6937981, 4.8026903]
[2.0, 1.580952, 2.9391031, 1.4838125, 3.9540077, 4.4404502, 1.8698134, 2.7179615, 1.4226507, 1.1097344, 1.9425843]
[1.0, 2.8099337, 2.6152715, 2.9887791, 3.6533389, 3.2945808, 3.5177553, 3.0165427, 3.3725735, 3.2354361, 3.1012893]
[2.0, 5.3620223, 2.7222856, 2.5965054, 2.8812848, 2.7124168, 4.5672353, 3.8789505, 3.4062037, 2.0914162, 1.7277374]
[2.0, 1.4372855, 2.4894075, 2.9238048, 2.6315129, 6.1867693, 4.4232473, 4.8510931, 2.9365161, 4.0504395, 2.0638035]
[1.0, 4.3049096, 1.8931881, 2.0810018, 2.4838479, 3.1251075, 2.3844308, 3.4647919, 1.8096476, 1.4688009, 2.2801741]
[2.0, 3.0188852, 4.7099096, 1.8622972, 3.6404489, 1.4646027, 2.1691882, 2.6765852, 3.6943663, 3.1252646, 2.8426788]
[2.0, 3.7256854, 1.89951, 4.0813166, 1.8676158, 3.2975607, 1.0805679, 2.7805422, 4.3284038, 2.7017165, 4.7808253]
